user_address,total_debt_usd,total_collateral_usd,health_factor
0xa67963e047cf23aa96a178f434f678a6a3a537e9,1351608.98,3891011.61,2.2455
0x3bc22a96ab596c721337103235101d531fc8d386,1351527.78,3346736.72,2.0184
0x4e90a92c4b20830a536c36b8c7e7d3e71a1dfea4,1351040.67,1837529.75,1.1289
0x81c8717d094d22a7bbd3b06247dceca82d7ade38,1350911.85,2889430.39,1.6683
0xaefc72f5820c4c27acb4efbe26a0a0fdeb1f52f5,1350811.28,3215390.89,1.9225
0x3c1bf7d29100acf8fe8c48ac3ed144388ad470a9,1348526.48,2227830.52,1.3290
0x2e8ca8308b901f567b2c8d5917348d8c984be00f,1348360.16,2462224.64,1.4416
0xb7bf01d9871ddd13e6faf990d0ea97d7f1cf48b7,1343481.64,4297977.26,2.6160
0xd713e50e8482393ce8f51c963aeefc081f83d465,1339372.22,3683326.51,2.1450
0xd242c01f124b3389924505ca9e645a384ca4821a,1338706.92,2597721.32,1.5136
0x26f5857bfeab9369ebe69230903a7e1e96aa576b,1337453.17,2846473.03,1.6601
0x0bf51b6fabf521548afa46de42756e5fbb901dd5,1336305.39,5146884.23,3.1276
0xecbf6e57d9430b8f79927e6109183846fab55d25,1336185.57,1455038.34,0.8820
0x64f7eb44fcabb052712991c1d5f0d18ca0132fd0,1334065.91,2881856.69,1.7930
0x1e84b19444fb897805549b9c88df7efcadc092df,1333553.71,2187672.50,1.2796
0xdeccc6ba5a64bca4f48b0e02d59b31ceb5d75bb8,1332778.54,2760670.29,1.6158
0xf5c248fc456d02644b4c6b8051eebbf537e2ab4b,1332104.59,1474709.25,0.8303
0xf29ebad700a30c84d347baf85cc562cf525899ec,1329385.62,1453965.67,0.8750
0x8c6439fc4b3b0265d52d3b05620bf3e00726ed99,1328726.13,3066846.84,1.8003
0xe54325bc88aedcab29d97303b599be3da058222b,1326161.04,2867208.73,1.6519
0x4bd5db10b4188b484696833868b91713a8c5bcb9,1324374.84,2050422.50,1.2636
0x7338afb07db145220849b04a45243956f20b14d9,1324347.21,3918588.32,2.2970
0xb63e8a8d04999500a97470769d10c4395789836d,1322608.55,1843836.88,1.1198
0xdc297ee7be40259bbb6d75e16551c0c170fb20d1,1319617.91,1546950.61,0.8792
0xb0f094c9e85a0ee7b89214a3a67efbc131022cc0,1318773.70,3824989.85,2.3208
0xeeb5f2460828d1160f55f656a288896cfb562e4d,1318360.37,1823317.98,1.1042
0x2ea07698a88ad2a0acfc82c229c5cbadb7cc9c9c,1311187.40,1799548.72,1.1114
0x8d4f4e70779b67bff2f718e8cb09139d018aad3d,1310309.05,1913222.67,1.2119
0x7442aa8ee475b6ee9372ea85f64bf3989df63bee,1309622.42,3327322.11,1.9817
0x8b2e5025ed1dfaca279c7a809f6b5c9eeb8adcb2,1307320.84,2144006.18,1.2792
0x82138a24a7717473a2abb29f396e530e076c01fe,1306019.04,4041303.63,2.5589
0x925713c121423e7bbf7045ff163bdbc0a298207a,1302394.36,6178221.12,3.3681
0xb8c2c0aa32a95351ffa9450509c62379a42a4f87,1302121.41,2730746.00,1.5938
0x6d478cb16317680a517ff89253f82032efdc31ba,1301046.56,2600404.14,1.6589
0x8d8b3010808e0864ec3392b5fdcc192497787f8b,1297217.47,2042198.74,1.2410
0xaa6a99026af49b583ea5cb54b883c0ba33e8b3a0,1296647.49,2714978.23,1.5704
0xd56e0525c9306644e2788989028f331ad111e1f9,1295464.68,1932619.23,1.1636
0x35ece33facc6b2a2b2284394fed1870268f95134,1293232.71,2385419.76,1.4842
0x26ed116fcbfbeb9ab12ad8abe1c4e088192bae30,1292113.60,2522376.44,1.5310
0xd5203cb8ab0b4cc1296f9bdfdd548b3cc8749c7c,1284810.09,2967098.09,1.8319
0x19c43330f4edb0e8c4d0eebbecb30d1b1b26d26a,1284670.81,1860910.48,1.1326
0x62897e744e0c71860ea74bd88858b0f4afbf72dd,1281609.15,2586726.72,1.5855
0x60a6d69802239e8678f35cf3cff8af6d64ab4088,1279504.07,2441406.47,1.5160
0xc3b2fc58a3a54739e303b5e7c53bd6021d1d56dd,1274246.05,6096121.89,3.3967
0x4e24e4cce79bb6ddc4baec394880873215edaf7d,1272239.39,2088088.50,1.2802
0x684052ef7741d39522670aa6be1c230213235b0a,1271149.21,2253668.64,1.4563
0xa4bed23fc877ac093acbb94862dc660eab429b4b,1268029.59,1414742.17,0.8926
0xefef171df3d8864c2d8705768096fd5a0eb2b247,1267710.47,3012265.94,1.8744
0x9446ccb8853ed054d47c9c68d6835b5d67a34112,1266665.33,2823822.16,1.8503
0x59c5e18a736ac6424a4253174cfd9625f5d5fef0,1259357.73,1366375.16,0.8788
0xa6f3d9380c8c2b9c8688fd561282a726c81c47dc,1256069.61,3014423.11,1.8719
0x47415c9e7a0900695e1ca0d110864505567ce0a3,1255318.56,2495437.14,1.6102
0x2a6808f190795992c1175586ae217251dc06d90f,1254895.55,1402891.36,0.8943
0xd3ce92e2f9c613adf53d81cdf0e07fb4e91d9289,1252109.96,2996973.13,1.9388
0xc55c7d2816c3a1bcd452493aa99ef11213b0cd3a,1251557.02,2318719.54,1.3154
0x64b37659c33e0d26cd99ec63672005f6b64a6401,1250354.26,1959799.62,1.2403
0xbbe3188a1e6bfe7874f069a9164a923725b8bd68,1249638.18,4643920.58,3.0101
0x38a564a38be5dfb6ef2ab765da1e4397d03c2d62,1249553.38,2002476.14,1.2500
0xe61a78d80c7048cbdf137c184ac22a99e400d9e7,1249042.08,2493466.76,1.5327
0xafe1e2b350b3c9c8540634cda1e7e91f2f7a8458,1248770.63,2732006.38,1.7460
0xf9f061d9a5f04e223ed3c560e03a8ab0a70cc1c4,1247309.19,2341874.86,1.5584
0xdb36e1fa10690f5dcd1a74c2957efc65cf834a1a,1246166.31,1876008.50,1.1742
0xcba0c5d1dc2fd66c8c12ece3d05b44d2a1d738e8,1243675.61,1433311.08,0.8644
0x42270424918609bd60e1d3e12d7bcea1b9ec3513,1240763.55,2023968.09,1.2723
0x5285415710d4024ee95025ff7ce86d869491548b,1240132.85,1842730.42,1.1590
0x6967c9a1a6e7057cefb79cbb5bc23b234ae6cf3a,1233444.19,1724922.22,1.1328
0xfa8b297ab8112ac7ee1ea642d615801a9952275e,1230848.58,1998172.41,1.3150
0x6e96a8f5493d55c3a5cdbf2b2d8e049f812a929a,1229586.06,1765223.44,1.0772
0x106f42433ecec467fb274984e94163f54d6679a9,1226181.70,1366398.98,0.8915
0x5c57a4dec1c8c392343ddfd68564046ba0c4cffc,1220962.07,2103158.03,1.3760
0x75b4257dc02477eb21ebeb7cb97221f8ee41e4e2,1216634.68,1761360.97,1.2016
0xe65593712365ef147cf76b3afa5a9616014d7c3b,1209985.91,1278921.15,0.7927
0x10a1fcbf71af928b7a214fe79d0592a6ce4902ec,1208020.83,1338369.67,0.8863
0xb160c4094ab4beb9643f202b344389667424e3f9,1206765.01,3053184.39,1.9734
0xd12e276f76a55af8558e149b5efeb6aa3a64ee84,1203454.92,1741710.89,1.1289
0xba482cae263659b3226c919b9229a27c76217d7d,1203249.49,1274741.33,0.8475
0xdfc152a34ece29e70c94d32ce0ae3ae91f6112af,1202821.64,1685864.99,1.1357
0xc6af88dd0cd44e6abb2564dd8e96bef465e4b952,1202580.55,2413151.99,1.6254
0x23ab53b4539aa439c2e378d199c965357f6e8e13,1201690.27,1343101.66,0.8941
0x7e88c88c0f497979a76876e75703d6ca0e16ab0a,1199992.36,4802396.18,3.3217
0x279f7364049b22bb8a456532250c473e7b491619,1199699.70,3640567.61,2.3670
0x4573cf12176b3bd90fcda44c390cfa34089ad695,1199652.65,3593454.68,2.4626
0xba10248ac4dcc76ef27b58aad637f02a27fbc4f6,1196600.05,2043744.28,1.3322
0xe4f0792e3a91c061593122fbfad9afe0271389e8,1196426.88,1941969.16,1.3204
0xee3e3374b131bfd6fb9e76986678fcc843c2e6e9,1193447.75,4542421.24,3.0790
0xbc4a41fab35600b5ee85ed087f45bb7bc317c328,1193208.04,2296002.10,1.5766
0xdfad3e4f73448f5c066ddb4dd5dfa4e60e4a4cba,1190658.97,2776788.35,1.8868
0x8a30982de0e62ac940bf3166ea43cfbdec96a10b,1185567.47,1666285.32,1.1306
0x4bffe3099370dfcc1e3d13a33425a018fda5b8be,1184924.62,3907126.84,2.5719
0x1271836313a2b692858f96d88118176e72d9ed74,1184500.27,2840665.78,1.9905
0x19b5924c96a5639e033591b2adcedeca315f798a,1183525.49,2288093.76,1.5378
0x850e70b110012cffa946464a4e4471f362d9457d,1178447.14,2271476.38,1.5670
0xdc77b2c59db1b02f988e8e08a60fbe9139447cc3,1175226.92,7497603.57,4.9762
0x5cc5096e2fa50ae3f1d4e14ab99d921c167ba5b8,1174844.55,2317289.37,1.5916
0xa5c4c211f8b57fb4c70b0335f0f9c76dd0a96642,1173146.98,1311227.01,0.8942
