scenario,bad_debt_usd
7582,1328592460.1356065
7583,1386131000.9328828
7584,1394949125.8779175
7585,1432400333.5015256
7586,1332960457.3773663
7587,1340582087.0175507
7588,1323971744.6117887
7589,1315073058.5947335
7590,1424220700.150525
7591,1383444879.7974982
7592,1319479424.375445
7593,1293409313.7341163
7594,1392976037.3044546
7595,1333317201.8627958
7596,1356196388.342965
7597,1352676332.1278515
7598,1307393474.5178657
7599,1345438014.1284132
7600,1380491590.58329
7601,1359706183.767435
7602,1376162455.2550936
7603,1309242630.3664658
7604,1349298700.746734
7605,1356123442.4613314
7606,1376025150.556301
7607,1371452973.0837295
7608,1353623885.7595577
7609,1370034410.4413626
7610,1334425918.8458781
7611,1342809850.0762184
7612,1390849343.4434612
7613,1379500439.7799215
7614,1346743826.844861
7615,1372771218.2109807
7616,1397942798.5660958
7617,1313047932.7781188
7618,1391133824.9000285
7619,1392001109.3978095
7620,1359568514.9822733
7621,1397738659.2679849
7622,1391251898.3837373
7623,1337206321.0453365
7624,1347840707.9713213
7625,1382146959.6884794
7626,1343890548.6883695
7627,1318345326.6323133
7628,1312015444.5363748
7629,1308553263.284738
7630,1325720081.072834
7631,1324740284.7862046
7632,1394378258.8816843
7633,1319924417.1138399
7634,1390976936.333837
7635,1354302892.6256688
7636,1371866582.403444
7637,1368390594.1846333
7638,1399781971.2100964
7639,1317392803.1391711
7640,1412714747.0346818
7641,1390305091.8840084
7642,1323285799.9100683
7643,1303046996.3981125
7644,1370915681.1321406
7645,1338157093.0710275
7646,1342012126.7603517
7647,1323642331.653634
7648,1360744611.181262
7649,1371237697.8540585
7650,1319147741.3355727
7651,1327718057.546117
7652,1367954791.1553488
7653,1357912513.5572267
7654,1370161668.4575603
7655,1360003943.6908808
7656,1316397139.2031498
7657,1331609834.4993043
7658,1385467579.7423475
7659,1286227035.5545459
7660,1341147405.4448125
7661,1314717580.7241812
7662,1412116216.1406002
7663,1321472435.9578335
7664,1326699225.5848
7665,1320433678.2804995
7666,1402398443.8631463
7667,1372953165.459919
7668,1334455214.849209
7669,1418342355.7105007
7670,1382561811.0050879
7671,1374491363.2489316
7672,1339428390.6720972
7673,1361436422.2712846
7674,1366073223.6475928
7675,1385148359.1280448
7676,1377959939.5719552
7677,1321273201.745207
7678,1410917691.132402
7679,1329862645.0269527
7680,1322742088.0820904
7681,1350959774.0198298
7682,1347806742.707966
7683,1413095881.9352589
7684,1321325284.2636685
7685,1378591203.1069221
7686,1346659512.7264252
7687,1358794032.207456
7688,1383660962.7617173
7689,1360772360.1831534
7690,1393440203.8085303
7691,1365196209.5797448
7692,1357442797.889484
7693,1316002810.3156848
7694,1340658030.067597
7695,1323618291.5235238
7696,1326589867.2624793
7697,1355386495.0981019
7698,1396349964.137252
7699,1356897987.5335908
7700,1359380874.405905
7701,1301872754.820044
7702,1336638070.626047
7703,1335127256.8820164
7704,1363012864.9897895
7705,1380709321.0949817
7706,1373221067.0967927
7707,1337950764.6550202
7708,1353247995.9943473
7709,1366678160.7593899
7710,1360863779.3592904
7711,1334940501.8085122
7712,1349602595.1136065
7713,1326589024.1185074
7714,1346253207.2928338
7715,1322707981.8635411
7716,1383382851.787648
7717,1368957936.8610165
7718,1420294376.7313478
7719,1270903880.0422838
7720,1372934230.3009484
7721,1359366778.0465832
7722,1342239134.9556751
7723,1375120942.834806
7724,1379343810.432334
7725,1392333442.4827235
7726,1342566649.4838023
7727,1298901567.9735813
7728,1342712651.3778214
7729,1415092395.5816555
7730,1353037732.0433295
7731,1344836160.3957422
7732,1377497845.8265684
7733,1313138913.4529133
7734,1322485517.0085652
7735,1350737241.9875364
7736,1311982742.4795322
7737,1336164079.1889315
7738,1347525559.8738012
7739,1320718402.8248324
7740,1368816018.861209
7741,1351798397.7629113
7742,1357520910.0849311
7743,1382119543.6652312
7744,1296594292.5068138
7745,1342155016.063245
7746,1333837051.7461567
7747,1378335521.9877932
7748,1328146198.830164
7749,1316799085.2723508
7750,1305598774.888007
7751,1396969324.895757
7752,1319782547.8749473
7753,1364943520.0344465
7754,1372032936.9785547
7755,1392791370.270005
7756,1287939514.2318666
7757,1383816330.0511854
7758,1385428800.1871758
7759,1308690664.5787873
7760,1298458585.5978065
7761,1338057466.611763
7762,1380313658.0854218
7763,1395883421.2870598
7764,1323062606.1852608
7765,1396297886.600169
7766,1405145921.4258554
7767,1322391883.0732772
7768,1319686328.3819332
7769,1342708071.009882
7770,1321234856.8274057
7771,1392791431.7161756
7772,1365578361.491454
7773,1431999620.8117323
7774,1384776859.7832487
7775,1352585939.8033378
7776,1397502970.3583195
7777,1319587504.8213513
7778,1381042067.2346618
7779,1335607451.1887197
7780,1342335419.3783996
7781,1319735447.1197052
7782,1393738938.4031956
7783,1319667079.3209746
7784,1320381048.8795204
7785,1343493689.8636684
7786,1314145102.7901149
7787,1309360523.9834023
7788,1363523561.6986432
7789,1347930686.5048292
7790,1315732298.125524
7791,1384072582.314895
7792,1281852410.020202
7793,1334089346.536867
7794,1359162413.8094895
7795,1383351000.8741121
7796,1361366003.2267947
7797,1283730112.14411
7798,1344585365.0967133
7799,1384381729.8211424
7800,1354078177.480641
7801,1295773487.607162
7802,1313222675.841835
7803,1345085144.5141551
7804,1313643363.7240713
7805,1352521238.7988892
7806,1337701474.0239203
7807,1385570157.535883
7808,1387920307.9743693
7809,1399863796.2142665
7810,1360036622.7654111
7811,1372434997.4724917
7812,1353219707.2898629
7813,1291550988.8671477
7814,1289784327.7982895
7815,1359595937.560342
7816,1295779660.1514914
7817,1413014768.256165
7818,1418025628.908771
7819,1341362076.4765399
7820,1370088349.7693424
7821,1319957791.2770967
7822,1370448531.788737
7823,1320296253.95881
7824,1330633062.4773614
7825,1388296958.9016066
7826,1361810174.3306828
7827,1407703991.9607284
7828,1339710861.3682208
7829,1326604633.3357806
7830,1410797338.6622462
7831,1308937578.221197
7832,1301645345.9909542
7833,1291986634.3419383
7834,1397862138.357327
7835,1367406931.125152
7836,1325446024.8790789
7837,1341841349.4928436
7838,1351143622.562488
7839,1348927584.6980948
7840,1328275746.5837073
7841,1425859483.3942852
7842,1337149284.4101279
7843,1315073658.7421625
7844,1342090902.5320432
7845,1368760114.5937295
7846,1374812694.8324842
7847,1313223688.631917
7848,1367029292.5646195
7849,1314476916.043551
7850,1318611118.0958672
7851,1312845396.216451
7852,1337248611.1639166
7853,1318119007.281736
7854,1375814441.1184316
7855,1365937974.1699262
7856,1348033753.7838876
7857,1353972200.8210218
7858,1355345428.4356854
7859,1394729336.2274258
7860,1301653542.8068476
7861,1443408104.772123
7862,1295893063.9556334
7863,1336719994.6056623
7864,1361355243.8372889
7865,1395886857.212455
7866,1339064110.5767412
7867,1355712570.002764
7868,1321158355.4604194
7869,1316890372.7142897
7870,1388807159.9130042
7871,1353214338.141333
7872,1396233337.7305245
7873,1358279326.2298303
7874,1345559876.639156
7875,1346801895.9970806
7876,1336643522.2523944
7877,1388866354.1453156
7878,1371275614.854419
7879,1416312372.4827275
7880,1371716686.516348
7881,1390705350.0273225
7882,1350720378.9212785
7883,1322897138.438405
7884,1372053925.1772628
7885,1331018911.440358
7886,1364034375.5438693
7887,1376383458.7539775
7888,1378862474.414921
7889,1370306448.5267086
7890,1299200860.1560123
7891,1346654911.612292
7892,1370181832.8141863
7893,1291166586.3168747
7894,1350504005.8661327
7895,1337620312.5237296
7896,1381481994.2877877
7897,1324845365.3154793
7898,1420577760.9618607
7899,1333569082.0307715
7900,1336090228.5852377
7901,1330268253.795893
7902,1360288547.1730032
7903,1389388882.5809922
7904,1344118791.7806957
7905,1373315236.9842737
7906,1295402018.357427
7907,1301876145.6655743
7908,1346926078.453368
7909,1372693896.9912999
7910,1345031714.7904763
7911,1323968772.9670231
7912,1370777193.987199
7913,1333254682.133578
7914,1358020906.4405963
7915,1372746449.137607
7916,1351465985.9425519
7917,1331804875.4501796
7918,1313223309.1068769
7919,1362446126.5442739
7920,1421758936.8839543
7921,1315890819.5258045
7922,1335184577.4028249
7923,1310670463.068259
7924,1355301028.980545
7925,1347405332.3185072
7926,1346501560.500283
7927,1318653709.5035994
7928,1338000488.5553858
7929,1359028033.8983521
7930,1304522799.8158038
7931,1330372716.923823
7932,1298449474.8134296
7933,1303933518.4186342
7934,1285928022.6533043
7935,1339104426.5509048
7936,1406019992.8831108
7937,1356961085.0734675
7938,1382998160.8489404
7939,1363041318.900071
7940,1337022358.738062
7941,1346244529.8269382
7942,1350304387.3841186
7943,1358912120.5600598
7944,1261521702.685674
7945,1325014731.6570764
7946,1350572322.1229544
7947,1348727321.7588644
7948,1351387109.987633
7949,1382953150.0385602
7950,1320437517.8667593
7951,1350374970.358751
7952,1338000023.3844776
7953,1413651182.3002186
7954,1384686577.5681465
7955,1374711977.2387455
7956,1272118918.2605913
7957,1364358033.766932
7958,1333039186.8816044
7959,1338961509.7723837
7960,1352323376.786023
7961,1318138151.5581412
7962,1335823190.153874
7963,1451338140.0146132
7964,1298645802.226412
7965,1332957707.773561
7966,1378841028.279145
7967,1392577938.377641
7968,1367027125.1652052
7969,1350368783.4373524
7970,1344168568.1433966
7971,1324695784.9661508
7972,1373515589.294989
7973,1319980469.7779171
7974,1356948377.2762039
7975,1396451744.7604964
7976,1413989059.044326
7977,1315521799.0204654
7978,1347072418.0982258
7979,1345920122.9548779
7980,1371438177.2875695
7981,1391922268.8171828
7982,1325106352.262625
7983,1366753119.5510938
7984,1348707408.1041644
7985,1377082402.5835855
7986,1383159477.3445241
7987,1305466593.4789762
7988,1360848289.429699
7989,1354275885.0652292
7990,1353487107.0832045
7991,1430396076.966343
7992,1317426436.9959304
7993,1349625627.1647506
7994,1355347620.951458
7995,1336610813.4479454
7996,1356295378.9542959
7997,1328252793.2775462
7998,1385390723.0384288
7999,1382015666.0314293
8000,1387460682.375456
8001,1379167436.4888952
8002,1382077159.2311742
8003,1358271594.5939245
8004,1332951424.6777725
8005,1328745824.730204
8006,1390326699.5094333
8007,1320951363.4346528
8008,1343047510.2992823
8009,1365036363.778111
8010,1367631644.8712058
8011,1395764878.3273282
8012,1381711941.0789464
8013,1291906960.9518883
8014,1313259839.5437007
8015,1384774052.4009018
8016,1324223519.1721983
8017,1343640413.2530472
8018,1310190029.6659038
8019,1382035564.5561543
8020,1280372183.8390055
8021,1323588820.8672075
8022,1330669074.543682
8023,1362379527.112675
8024,1289471104.564541
8025,1397613559.7293186
8026,1348841581.8050103
8027,1376255483.811984
8028,1347545852.953701
8029,1342089076.5886705
8030,1405156968.3575294
8031,1351650440.4342387
8032,1330758806.4662004
8033,1335153167.848174
8034,1363162159.6508932
8035,1347959256.5657678
8036,1344504146.2164993
8037,1381130987.9955497
8038,1360358300.2645147
8039,1357545423.074514
8040,1397800758.58821
8041,1346603003.2372067
8042,1308344807.5392811
8043,1367494715.8841972
8044,1390940671.5657008
8045,1343780407.5380654
8046,1366232053.1751297
8047,1351532475.6920652
8048,1384214000.8228955
8049,1286232243.48477
8050,1320817878.2009144
8051,1354870248.5786507
8052,1386470874.0697286
8053,1350366449.3912075
8054,1338662713.5368497
8055,1356381984.5287335
8056,1333925871.158516
8057,1340178431.364722
8058,1343360575.7888756
8059,1333780773.8333251
8060,1405940499.0643594
8061,1354838581.2269993
8062,1327197636.9113963
8063,1396370049.9010236
8064,1352566457.3008428
8065,1331803949.0699248
8066,1359515433.249259
8067,1386900066.3262079
8068,1357161200.6404986
8069,1323787655.6322467
8070,1383249737.487461
8071,1395508713.1345007
8072,1347982786.94012
8073,1352267499.6820452
8074,1378921163.5749545
8075,1347860513.10341
8076,1379079446.9343693
8077,1380820506.9400861
8078,1388539679.2964907
8079,1329111074.0868485
8080,1411489441.5141292
8081,1330791270.5807343
8082,1322394643.1646473
8083,1390654607.4311538
8084,1374338178.8704023
8085,1358492077.4825425
8086,1344326577.3041131
8087,1311930741.8314176
8088,1319822210.357466
8089,1303146206.7009828
8090,1376819304.445039
8091,1322128125.060299
8092,1378649678.9570713
8093,1300974985.0971646
8094,1380243242.1918178
8095,1308952805.2870114
8096,1379419616.1207278
8097,1280777531.2434807
8098,1329976265.5618737
8099,1430052211.2700503
8100,1351373201.9328938
8101,1386793454.9784484
8102,1361050847.9902403
8103,1353907739.1170342
8104,1343569614.353138
8105,1366117205.7216077
8106,1354885416.402329
8107,1345701164.4782686
8108,1400304397.1492934
8109,1310208221.189921
8110,1343162450.5052016
8111,1339409644.4126947
8112,1345450940.477917
8113,1345927188.3011642
8114,1294730301.44575
8115,1351246807.4601011
8116,1367116535.0058217
8117,1345646528.6056404
8118,1336619531.4393551
8119,1380475389.2513564
8120,1297725061.1341853
8121,1352998826.8870926
8122,1372593697.370857
8123,1347654428.3863068
8124,1351388862.5158207
8125,1344250606.407908
8126,1410724034.341432
8127,1362975057.1294084
8128,1339387300.9481506
8129,1351166141.0450358
8130,1287919947.0595007
8131,1261348387.0512733
8132,1307342060.8822882
8133,1391984693.0180058
8134,1395675895.596577
8135,1330718381.599885
8136,1328000251.5087738
8137,1339692866.3720145
8138,1334235876.2502198
8139,1356544134.6652558
8140,1365919330.6022654
8141,1255440749.6306765
8142,1315813523.4725244
8143,1349677642.8345406
8144,1347532570.8380678
8145,1393986479.025178
8146,1326194956.5147512
8147,1307834092.2276955
8148,1345136282.7904763
8149,1421548123.6174016
8150,1347979384.6231773
8151,1314123261.6542327
8152,1325910910.2508616
8153,1340322713.3601103
8154,1392881815.4398968
8155,1327017503.3553877
8156,1316810415.8287086
8157,1348902372.3867302
8158,1397479758.4969893
8159,1376298782.2442923
8160,1357710017.9741716
8161,1314712597.6037111
8162,1343719107.7683992
8163,1368807953.5109923
8164,1376535780.8926272
8165,1325471542.2330961
8166,1348662704.2661483
8167,1357244823.0742638
8168,1317138818.778137
8169,1334620705.9166815
8170,1394225980.5764368
8171,1365240660.1214557
8172,1342324397.988299
8173,1301017256.5646842
8174,1354509564.8802533
8175,1301003846.2173226
8176,1372277898.1571786
8177,1335845911.4016745
8178,1329829998.2521355
8179,1322223467.4129062
8180,1340179281.9360018
8181,1389841902.80528
8182,1343523977.4097922
8183,1297108040.0240822
8184,1309082848.1513052
8185,1355646681.5403118
8186,1388704616.543596
8187,1395810026.1873274
8188,1326557418.762166
8189,1369097183.899153
8190,1341452173.7070081
8191,1353631685.210293
8192,1372507907.2401273
8193,1338201151.2376623
8194,1342185145.2629812
8195,1348901266.130059
8196,1316020929.191524
8197,1309298156.4950056
8198,1304841403.156078
8199,1347902853.5770147
8200,1359749138.688879
8201,1334318612.5393958
8202,1348330715.234721
8203,1378048732.0149837
8204,1395813908.0551732
8205,1388592042.7396934
8206,1364584463.8618827
8207,1376458778.75166
8208,1326232640.387542
8209,1374476203.0216274
8210,1336306185.8164973
8211,1410653370.1077228
8212,1360190027.390679
8213,1364533256.7382035
8214,1345893775.1982462
8215,1394264315.2549603
8216,1394389494.0015788
8217,1384983725.930639
8218,1306816893.1609235
8219,1339925088.0100331
8220,1416618199.9351988
8221,1353492734.37194
8222,1371392883.7297325
8223,1366778023.6888654
8224,1332666582.8877213
8225,1391041956.8143156
8226,1387918073.7268276
8227,1316713553.9359014
8228,1396521677.0439062
8229,1368061603.0982544
8230,1351273698.1434228
8231,1366444064.041236
8232,1376174740.9913712
8233,1375431294.4853826
8234,1338455396.8791873
8235,1325025814.0368762
8236,1413282503.9460275
8237,1402146780.6331646
8238,1347787127.9270592
8239,1281393007.7707193
8240,1355729306.5328348
8241,1418179715.991398
8242,1340447321.337374
8243,1400177331.060651
8244,1309575428.506884
8245,1375192200.099382
8246,1357660620.4722126
8247,1330050879.4227452
8248,1363236135.2264647
8249,1319097219.2940176
8250,1392889672.8746517
8251,1361191150.9506345
8252,1328960114.5814507
8253,1356249149.177198
8254,1351648008.923161
8255,1347391366.6995225
8256,1338144014.2290587
8257,1327581922.7922425
8258,1334623359.2331727
8259,1313970696.053101
8260,1378943868.4427545
8261,1394324632.7927163
8262,1321897136.8518054
8263,1365737327.661075
8264,1370594967.0656943
8265,1349923885.600524
8266,1292473289.4372325
8267,1330218773.0369747
8268,1352395031.3212514
8269,1375407376.7317173
8270,1342881448.96974
8271,1375315118.831526
8272,1358542086.4165156
8273,1338505998.254277
8274,1372070272.647626
8275,1335077100.4931614
8276,1355606349.400452
8277,1339534168.927761
8278,1348161784.1975195
8279,1325280645.9507585
8280,1290512772.842374
8281,1339501786.291845
8282,1363189689.7670162
8283,1300317552.1283917
8284,1311682617.9407187
8285,1362099228.588429
8286,1323468957.986819
8287,1292727574.627919
8288,1397803941.0815146
8289,1310183434.2054293
8290,1349514779.2076874
8291,1351157076.478862
8292,1347769717.6678374
8293,1403979512.90994
8294,1372808638.0949953
8295,1332880818.9389513
8296,1336057574.672105
8297,1401748809.1366532
8298,1323347016.7931585
8299,1357578863.422881
8300,1397098393.165228
8301,1374368491.1238947
8302,1356578852.7778125
8303,1338808219.9487865
8304,1370826189.754828
8305,1374287531.7821
8306,1340247974.7712026
8307,1302266946.1062613
8308,1315674229.493219
8309,1350672497.4192302
8310,1360580116.7380166
8311,1379312950.686788
8312,1342993218.2213905
8313,1383603339.4345708
8314,1352655432.3705084
8315,1364326608.8935418
8316,1321527033.7129261
8317,1332394372.6160605
8318,1391078447.9353237
8319,1374645867.453628
8320,1339014896.0583475
8321,1365019368.3510354
8322,1350058666.275419
8323,1380717535.300555
8324,1289680942.086485
8325,1336850891.1508243
8326,1300108563.5563564
8327,1321905489.7902281
8328,1298987098.508197
8329,1343271434.288331
8330,1308145050.334194
8331,1391244606.6091862
8332,1323889745.1145349
8333,1385091459.8865623
8334,1331677518.7648616
8335,1356978033.054815
8336,1338462230.0892594
8337,1354038099.055
8338,1365169278.1545436
8339,1414008908.96722
8340,1338559419.978363
8341,1355453614.2933323
8342,1386045578.9242136
8343,1370342299.859125
8344,1351572781.0712147
8345,1353855303.727299
8346,1415988639.7355163
8347,1345847997.6966584
8348,1353358884.3331873
8349,1290695586.3539085
8350,1338127325.3367522
8351,1362386032.5683327
8352,1399170964.306055
8353,1308687703.0356376
8354,1380758488.1439793
8355,1329664540.3386507
8356,1326488401.6127977
8357,1362291456.3740995
8358,1353572342.6443188
8359,1303914047.3033361
8360,1372006999.3851607
8361,1349077532.8331547
8362,1364463986.2944076
8363,1336461817.2670891
8364,1334534169.6856332
8365,1410533108.928867
8366,1388574657.752201
8367,1375167167.889831
8368,1387285168.0077403
8369,1320981838.6297476
8370,1357874714.5765471
8371,1381485470.8413253
8372,1275978904.3975794
8373,1377087414.3068652
8374,1334940763.8035848
8375,1351896345.4984188
8376,1333226410.2770443
8377,1341001523.3317678
8378,1381539257.181464
8379,1397283769.4411597
8380,1353052015.302548
8381,1391155984.3285406
8382,1337910434.3781388
8383,1342053386.9953673
8384,1378400249.8178596
8385,1332325668.8286545
8386,1304604209.3369381
8387,1372874028.1387231
8388,1380619544.208292
8389,1320451671.4612794
8390,1339604020.8722296
8391,1404184672.576892
8392,1313416207.2225857
8393,1387130520.6004658
8394,1282554099.8696234
8395,1373906065.7185903
8396,1326509206.6078467
8397,1318554201.1607742
8398,1365373074.6014504
8399,1397355488.7047246
8400,1280204477.006901
8401,1366868355.412374
8402,1283001912.3052523
8403,1414880951.5401158
8404,1323611103.2838192
8405,1371818726.7233999
8406,1331737190.8628519
8407,1301016058.3529496
8408,1328929625.1718588
8409,1390907767.6623776
8410,1316493862.13133
8411,1372402444.0271418
8412,1346046581.5947518
8413,1298418090.8180494
8414,1358363003.6687324
8415,1352284198.179572
8416,1374066262.9886265
8417,1345622816.4657807
8418,1349612715.0754137
8419,1356746171.8004267
8420,1399460493.2866511
8421,1393358422.9813898
8422,1343389003.0683246
8423,1408274163.294833
8424,1329595286.9748003
8425,1342774526.865488
8426,1349721742.6991751
8427,1327464531.9740508
8428,1336798465.9810903
8429,1405430688.7283633
8430,1348029724.5810893
8431,1318924724.211976
8432,1333671700.9483678
8433,1338359993.0181024
8434,1341771680.3707972
8435,1357465418.5294054
8436,1361494628.809333
8437,1334881619.2992089
8438,1368973912.5517297
8439,1286845934.3684633
8440,1309873719.013841
8441,1294383827.8779025
8442,1378898639.8713062
8443,1321356653.0991664
8444,1326106780.9804888
8445,1337669661.8753436
8446,1308962202.6918912
8447,1315921980.4172862
8448,1406991424.9952564
8449,1270220603.627423
8450,1375189783.1218276
8451,1349932207.8423684
8452,1365207856.6060276
8453,1359821610.8970814
8454,1393759082.300437
8455,1323330428.7549183
8456,1320511422.5125477
8457,1337646364.6808672
8458,1377279317.044143
8459,1328788927.0251737
8460,1355048276.080626
8461,1364372245.3308604
8462,1396668368.1321275
8463,1384530565.5103884
8464,1367774364.614936
8465,1379082435.9606285
8466,1282049194.6249297
8467,1330816684.9920607
8468,1345198097.190004
8469,1392316333.689299
8470,1354189662.4238324
8471,1363353690.753786
8472,1369190318.6311383
8473,1341261406.334446
8474,1340805568.3145862
8475,1324985291.6273987
8476,1374545355.0866408
8477,1470416211.614425
8478,1376158567.3066916
8479,1364421101.2117558
8480,1352711863.2101793
8481,1366991041.3959923
8482,1331923773.0840888
8483,1378122033.827347
8484,1361591586.1064053
8485,1384495869.8865955
8486,1313926802.6713417
8487,1357416332.2946732
8488,1394283551.3251524
8489,1352461045.825355
8490,1388700251.415485
8491,1401251591.1937637
8492,1352695307.1918826
8493,1337009262.0127072
8494,1301504406.8593297
8495,1320395010.5248034
8496,1374783864.6161404
8497,1338532943.4843707
8498,1356877014.671495
8499,1400651455.9006248
8500,1328948419.3738596
8501,1360215659.0767171
8502,1370425065.0485227
8503,1341927317.3831859
8504,1335362731.7788644
8505,1432361366.8259203
8506,1331882865.3858833
8507,1363304254.0691874
8508,1362367619.7039692
8509,1342368667.1440856
8510,1369519742.8709338
8511,1371175954.876615
8512,1330190521.1075575
8513,1355931662.04338
8514,1361913483.9014013
8515,1342509490.7935472
8516,1315456624.510955
8517,1325557107.3959205
8518,1367970973.3754683
8519,1376465294.2871175
8520,1316525884.8280327
8521,1365600545.1660032
8522,1365174729.6792324
8523,1319743459.5883732
8524,1385764414.4623103
8525,1387976247.9101899
8526,1338360193.9636526
8527,1374921377.4574273
8528,1331684377.9422796
8529,1388622007.8745594
8530,1338122842.0461872
8531,1312848906.8993106
8532,1312812573.219757
8533,1282515075.1440208
8534,1361387380.0019016
8535,1359745632.5882807
8536,1394989383.4082496
8537,1379415988.3594918
8538,1421042483.020086
8539,1421535074.0875752
8540,1343980977.7599015
8541,1341897797.1910782
8542,1295291249.7989762
8543,1385916564.368948
8544,1443741897.7814705
8545,1320772836.1286237
8546,1359327531.2892969
8547,1342213250.203046
8548,1351643643.5941992
8549,1368223249.253515
8550,1333519783.342884
8551,1358764757.0598867
8552,1368836140.097895
8553,1393844147.2365718
8554,1368292067.9526079
8555,1395761218.8838637
8556,1379273630.3209867
8557,1324155268.4971485
8558,1347406036.5052106
8559,1387717210.5396113
8560,1382380271.4083264
8561,1341306164.949375
8562,1391916817.040253
8563,1378798448.799054
8564,1391107692.0896087
8565,1404755505.3770657
8566,1310841451.8601985
8567,1414244948.5218916
8568,1396311649.2777145
8569,1396944400.4847562
8570,1339243615.3427103
8571,1331105278.9144351
8572,1390157265.7974539
8573,1376705012.97845
8574,1323868568.6738527
8575,1336167977.0792704
8576,1419476801.1758113
8577,1364565294.518605
8578,1310289650.5918365
8579,1344436259.1955776
8580,1341353204.9391234
8581,1334007464.1504173
8582,1325858482.491606
8583,1326517200.9740534
8584,1322133242.9512436
8585,1306695308.9161985
8586,1390798884.7045193
8587,1364402242.4334135
8588,1350825301.366432
8589,1386628415.7754202
8590,1328864956.7610295
8591,1333895765.440712
8592,1323258475.2218022
8593,1376865084.703033
8594,1298469371.4546323
8595,1385811858.4340239
8596,1331336038.6312242
8597,1367614495.648031
8598,1413133733.3702755
8599,1378481244.6235836
8600,1374246876.75512
8601,1324149017.85527
8602,1386444740.5344272
8603,1368261104.055942
8604,1403769762.4807096
8605,1382743285.1443381
8606,1316285453.2357185
8607,1405460947.9548776
8608,1309449210.4645903
8609,1392324579.9196596
8610,1341670267.6962402
8611,1357573758.7767074
8612,1311672760.8098
8613,1406252420.7045176
8614,1385477132.5613322
8615,1358279563.518544
8616,1327592328.32091
8617,1359484687.2711477
8618,1357726074.5427642
8619,1326374409.6220572
8620,1342037270.5785537
8621,1333118073.74914
8622,1366724438.7535598
8623,1344250698.5548072
8624,1382698475.7969189
8625,1285866125.7954705
8626,1345298393.788748
8627,1395518766.9745643
8628,1317336788.3564312
8629,1357244265.176048
8630,1363961800.2591813
8631,1416427677.0222325
8632,1364466213.7601504
8633,1342142888.2936268
8634,1331360699.370118
8635,1394590884.0281184
8636,1352814058.0674672
8637,1357960241.4548695
8638,1371272275.0268703
8639,1340977268.3760495
8640,1356887746.4259956
8641,1402339841.7974753
8642,1328787067.5299847
8643,1332691891.216241
8644,1343329530.876305
8645,1283392753.4408202
8646,1331200264.050345
8647,1334003264.1088817
8648,1358853170.5806558
8649,1331531053.7863119
8650,1350783997.0155547
8651,1376444719.33064
8652,1357581588.0980358
8653,1334481274.032631
8654,1338100601.6956751
8655,1330238647.0825257
8656,1392902024.590152
8657,1403626213.8156478
8658,1368213658.6530888
8659,1260054770.550445
8660,1337458213.7915318
8661,1347450262.1155624
8662,1334195525.0779884
8663,1361588854.2898715
8664,1294249171.3602505
8665,1362336138.5988824
8666,1344714298.9834614
8667,1401635127.117073
8668,1334160671.1058097
8669,1292493018.4756484
8670,1292374844.8764713
8671,1373134549.899132
8672,1365529696.846724
8673,1284587779.5130503
8674,1343202226.3504994
8675,1336609830.6090674
8676,1334944083.3739429
8677,1401481691.6247098
8678,1322405784.2855613
8679,1383865216.172982
8680,1403877739.930041
8681,1368075756.3009088
8682,1381857918.0674248
8683,1411546937.6580017
8684,1356762524.0920305
8685,1372215102.1240497
8686,1333033164.8054407
8687,1307833391.3683481
8688,1375184594.2070768
8689,1343015948.130114
8690,1340372975.9916766
8691,1380098942.0583596
8692,1391192852.6537771
8693,1333641755.0021648
8694,1298992535.7721438
8695,1384783438.47575
8696,1400188857.6189508
8697,1338334548.8146532
8698,1409803373.3384705
8699,1389542140.578246
8700,1293619911.5049386
8701,1399196321.642573
8702,1325147298.6316345
8703,1319385130.5133595
8704,1335757837.5952759
8705,1316212388.3620741
8706,1450111151.3183744
8707,1369158176.8810132
8708,1397641985.3182743
8709,1394631249.338168
8710,1390394341.1204305
8711,1366027185.8809485
8712,1314370071.3932781
8713,1373800209.0800142
8714,1394107331.7361195
8715,1311198359.4311976
8716,1357888853.020012
8717,1351577234.4261785
8718,1347195950.165555
8719,1319971896.4069347
8720,1376784378.8089433
8721,1323891655.8139973
8722,1318037377.9783463
8723,1360660260.3779755
8724,1289832391.0707035
8725,1333140284.096619
8726,1322860366.7818027
8727,1377395170.992656
8728,1414793871.0980172
8729,1340125162.4182642
8730,1338133727.310345
8731,1381739758.4366548
8732,1396638119.2493489
8733,1380102495.5708663
8734,1318327783.5864348
8735,1339035844.690865
8736,1358069539.023103
8737,1328444115.6263752
8738,1397540389.7274923
8739,1461636719.6912203
8740,1352551103.923107
8741,1368322576.9571354
8742,1363177849.6635542
8743,1308457880.8202274
8744,1322885072.1052244
8745,1385979186.1587832
8746,1341729594.87016
8747,1292670751.1796782
8748,1297826258.174274
8749,1375206055.036639
8750,1396650941.0815873
8751,1376576116.867184
8752,1380269898.7087283
8753,1321577747.8082218
8754,1345576465.4232252
8755,1412094846.7928529
8756,1356661950.936873
8757,1345252793.1094644
8758,1330024144.6433573
8759,1360254629.7589922
8760,1324226474.6770298
8761,1298958148.3150356
8762,1342452894.120161
8763,1275324011.2104163
8764,1359561365.7350233
8765,1342513317.41283
8766,1361487981.053764
8767,1369339745.6316361
8768,1322103998.3123326
8769,1352277378.7851605
8770,1342607288.1567502
